127.0.0.1 - - [07/Nov/2021:10:04:16 +0700] "GET / HTTP/1.1" 404 955
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:28 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:28 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:28 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:29 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:29 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:29 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:29 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:29 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:45 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:45 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:45 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:46 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:18:46 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52977
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:19:06 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:19:07 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:19:07 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:19:07 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:19:08 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:19:08 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52977
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:26 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:26 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:26 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:26 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:27 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:27 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52990
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:33 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:33 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:33 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:38 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:38 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52990
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:41 +0700] "POST /TrainingGESO/pages/Erp/sanphamAjax.jsp?donhangsua=1&letters=2 HTTP/1.1" 200 330
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:47 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:47 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:23:47 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:24:12 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:24:12 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:24:12 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:24:13 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:24:13 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52977
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:25:13 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:25:13 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:25:13 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:25:17 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:25:17 +0700] "GET /TrainingGESO/pages/Erp/donhangsua.jsp HTTP/1.1" 200 52977
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:28:54 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:28:54 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:28:54 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:28:56 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:28:56 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53135
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:00 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:00 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:00 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:06 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:06 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:09 +0700] "POST /TrainingGESO/pages/Erp/sanphamAjax.jsp?donhang=1&letters=1 HTTP/1.1" 200 385
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:13 +0700] "POST /TrainingGESO/pages/Erp/sanphamAjax.jsp?donhang=1&letters=2 HTTP/1.1" 200 330
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:17 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:17 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:29:17 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:31:17 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:31:17 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:31:17 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:31:18 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:31:18 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53135
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:12 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:12 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:12 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:12 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:13 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:13 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:13 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:16 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 404 952
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:17 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:17 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:17 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:17 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:17 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:32:17 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:30 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:30 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:30 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:30 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:30 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:30 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:32 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100393 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:32 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53135
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:41 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:41 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:41 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:42 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100302 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:33:42 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53142
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:36:22 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:36:22 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:36:22 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:36:23 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:12:36:23 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:20 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:20 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:20 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:20 +0700] "GET /TrainingGESO/pages/css/bkg.png HTTP/1.1" 404 1045
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:21 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:21 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:58 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:58 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:00:58 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:01:00 +0700] "GET /TrainingGESO/DonhangUpdatesvl?userId=100002&update=100348 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:01:00 +0700] "GET /TrainingGESO/pages/Erp/donhangnew.jsp HTTP/1.1" 200 53148
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:01:04 +0700] "GET /TrainingGESO/Donhanglistsvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:01:04 +0700] "GET /TrainingGESO/pages/Erp/donhanglist.jsp HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:01:04 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/DonBanHang_ThuSvl?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/Erp/DonBanHang_Thu.jsp HTTP/1.1" 200 11071
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/scripts/phanTrang.js HTTP/1.1" 200 712
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/css/datepicker.css HTTP/1.1" 200 6210
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/scripts/datepicker.js HTTP/1.1" 200 74592
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/scripts/Timepicker/jquery.min.js HTTP/1.1" 200 85925
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/add32.png HTTP/1.1" 200 4352
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/timkiem_e.png HTTP/1.1" 200 1553
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/convert.gif HTTP/1.1" 200 2832
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/first.gif HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/scripts/Timepicker/jquery-ui.min.js HTTP/1.1" 200 201658
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/prev_d.gif HTTP/1.1" 200 188
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/next_d.gif HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/images/last.gif HTTP/1.1" 200 265
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:16 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:17 +0700] "GET /TrainingGESO/SanPhamSvl_Thu?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:17 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:17 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:17 +0700] "GET /TrainingGESO/pages/images/Display20.png HTTP/1.1" 200 1573
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:17 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:18 +0700] "GET /TrainingGESO/pages/images/edit32.png HTTP/1.1" 200 2028
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:17 +0700] "GET /TrainingGESO/pages/images/DeleteRed_32.png HTTP/1.1" 200 2216
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:18 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:24 +0700] "POST /TrainingGESO/SanPhamSvl_Thu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:24 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 11086
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:24 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:24 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:24 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:27 +0700] "POST /TrainingGESO/SanPhamSvl_Thu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:27 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:27 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:27 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:33 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&update=100441 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:33 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8516
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:33 +0700] "GET /TrainingGESO/pages/images/Back_undo.png HTTP/1.1" 200 2184
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:33 +0700] "GET /TrainingGESO/pages/scripts/erp-spList.js HTTP/1.1" 200 10083
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:52 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&update=100442 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:03:52 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8513
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:13 +0700] "POST /TrainingGESO/SanPhamSvl_Thu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:13 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8499
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:21 +0700] "GET /TrainingGESO/SanPhamSvl_Thu?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:21 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:21 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:21 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:04:21 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:20:48 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&update=100441 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:20:48 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8516
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:41 +0700] "GET /TrainingGESO/SanPhamSvl_Thu?userId=100002 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:41 +0700] "GET /TrainingGESO/pages/Erp/SanPhamList_Thu.jsp HTTP/1.1" 200 19061
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:41 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:41 +0700] "GET /TrainingGESO/pages/Erp/..scripts/jquery-1.js HTTP/1.1" 404 1087
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:41 +0700] "GET /TrainingGESO/pages/scripts/lang/en.js HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:44 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&update=100441 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:44 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8516
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:53 +0700] "GET /TrainingGESO/SanPhamNewSvl_Thu?userId=100002&update=100441 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:53 +0700] "GET /TrainingGESO/pages/Erp/SanPhamNew_Thu.jsp HTTP/1.1" 200 8516
0:0:0:0:0:0:0:1 - - [07/Nov/2021:18:21:58 +0700] "GET /TrainingGESO/SanPhamSvl_Thu?userId=100002 HTTP/1.1" 302 -
